"municipality","votes","parties","file","prefecture"
"札幌市西区第４区",39232.999,"得票数計","北海道選挙区.xlsx","北海道"
"札幌市手稲区",2746,"日本維新の会","北海道選挙区.xlsx","北海道"
"札幌市手稲区",15542,"自由民主党","北海道選挙区.xlsx","北海道"
"札幌市手稲区",4977,"れいわ新選組","北海道選挙区.xlsx","北海道"
"札幌市手稲区",1704,"参政党","北海道選挙区.xlsx","北海道"
"札幌市手稲区",531,"安楽死制度を考える会","北海道選挙区.xlsx","北海道"
"札幌市手稲区",852,"社会民主党","北海道選挙区.xlsx","北海道"
"札幌市手稲区",7491,"公明党","北海道選挙区.xlsx","北海道"
"札幌市手稲区",1801,"日本保守党","北海道選挙区.xlsx","北海道"
"札幌市手稲区",4854,"日本共産党","北海道選挙区.xlsx","北海道"
"札幌市手稲区",6007.182,"国民民主党","北海道選挙区.xlsx","北海道"
"札幌市手稲区",21913.817,"立憲民主党","北海道選挙区.xlsx","北海道"
"札幌市手稲区",68418.999,"得票数計","北海道選挙区.xlsx","北海道"
"函館市",3150,"日本維新の会","北海道選挙区.xlsx","北海道"
"函館市",32442,"自由民主党","北海道選挙区.xlsx","北海道"
"函館市",8132,"れいわ新選組","北海道選挙区.xlsx","北海道"
"函館市",2169,"参政党","北海道選挙区.xlsx","北海道"
"函館市",725,"安楽死制度を考える会","北海道選挙区.xlsx","北海道"
"函館市",1220,"社会民主党","北海道選挙区.xlsx","北海道"
"函館市",11454,"公明党","北海道選挙区.xlsx","北海道"
"函館市",2615,"日本保守党","北海道選挙区.xlsx","北海道"
"函館市",8225,"日本共産党","北海道選挙区.xlsx","北海道"
"函館市",6680.565,"国民民主党","北海道選挙区.xlsx","北海道"
"函館市",36166.434,"立憲民主党","北海道選挙区.xlsx","北海道"
"函館市",112978.999,"得票数計","北海道選挙区.xlsx","北海道"
"小樽市",1371,"日本維新の会","北海道選挙区.xlsx","北海道"
"小樽市",11595,"自由民主党","北海道選挙区.xlsx","北海道"
"小樽市",3123,"れいわ新選組","北海道選挙区.xlsx","北海道"
"小樽市",967,"参政党","北海道選挙区.xlsx","北海道"
"小樽市",231,"安楽死制度を考える会","北海道選挙区.xlsx","北海道"
"小樽市",533,"社会民主党","北海道選挙区.xlsx","北海道"
"小樽市",6841,"公明党","北海道選挙区.xlsx","北海道"
"小樽市",1147,"日本保守党","北海道選挙区.xlsx","北海道"
"小樽市",5567,"日本共産党","北海道選挙区.xlsx","北海道"
"小樽市",2624.099,"国民民主党","北海道選挙区.xlsx","北海道"
"小樽市",15014.9,"立憲民主党","北海道選挙区.xlsx","北海道"
"小樽市",49013.999,"得票数計","北海道選挙区.xlsx","北海道"
"旭川市",5126,"日本維新の会","北海道選挙区.xlsx","北海道"
"旭川市",38882,"自由民主党","北海道選挙区.xlsx","北海道"
"旭川市",11206,"れいわ新選組","北海道選挙区.xlsx","北海道"
"旭川市",2869,"参政党","北海道選挙区.xlsx","北海道"
"旭川市",1026,"安楽死制度を考える会","北海道選挙区.xlsx","北海道"
"旭川市",1892,"社会民主党","北海道選挙区.xlsx","北海道"
"旭川市",15733,"公明党","北海道選挙区.xlsx","北海道"
"旭川市",3605,"日本保守党","北海道選挙区.xlsx","北海道"
"旭川市",10626,"日本共産党","北海道選挙区.xlsx","北海道"
"旭川市",9728.417,"国民民主党","北海道選挙区.xlsx","北海道"
"旭川市",41610.582,"立憲民主党","北海道選挙区.xlsx","北海道"
"旭川市",142303.999,"得票数計","北海道選挙区.xlsx","北海道"
"室蘭市",1216,"日本維新の会","北海道選挙区.xlsx","北海道"
"室蘭市",7670,"自由民主党","北海道選挙区.xlsx","北海道"
"室蘭市",2497,"れいわ新選組","北海道選挙区.xlsx","北海道"
"室蘭市",589,"参政党","北海道選挙区.xlsx","北海道"
"室蘭市",202,"安楽死制度を考える会","北海道選挙区.xlsx","北海道"
"室蘭市",609,"社会民主党","北海道選挙区.xlsx","北海道"
"室蘭市",3645,"公明党","北海道選挙区.xlsx","北海道"
"室蘭市",771,"日本保守党","北海道選挙区.xlsx","北海道"
"室蘭市",2431,"日本共産党","北海道選挙区.xlsx","北海道"
"室蘭市",2611.476,"国民民主党","北海道選挙区.xlsx","北海道"
"室蘭市",12059.523,"立憲民主党","北海道選挙区.xlsx","北海道"
"室蘭市",34300.999,"得票数計","北海道選挙区.xlsx","北海道"
"釧路市",2179,"日本維新の会","北海道選挙区.xlsx","北海道"
"釧路市",22533,"自由民主党","北海道選挙区.xlsx","北海道"
"釧路市",5918,"れいわ新選組","北海道選挙区.xlsx","北海道"
"釧路市",1505,"参政党","北海道選挙区.xlsx","北海道"
"釧路市",457,"安楽死制度を考える会","北海道選挙区.xlsx","北海道"
"釧路市",1061,"社会民主党","北海道選挙区.xlsx","北海道"
"釧路市",9861,"公明党","北海道選挙区.xlsx","北海道"
"釧路市",1665,"日本保守党","北海道選挙区.xlsx","北海道"
"釧路市",4917,"日本共産党","北海道選挙区.xlsx","北海道"
"釧路市",4818.713,"国民民主党","北海道選挙区.xlsx","北海道"
"釧路市",18503.286,"立憲民主党","北海道選挙区.xlsx","北海道"
"釧路市",73417.99900000001,"得票数計","北海道選挙区.xlsx","北海道"
"帯広市",2644,"日本維新の会","北海道選挙区.xlsx","北海道"
"帯広市",21964,"自由民主党","北海道選挙区.xlsx","北海道"
"帯広市",5722,"れいわ新選組","北海道選挙区.xlsx","北海道"
"帯広市",1642,"参政党","北海道選挙区.xlsx","北海道"
"帯広市",492,"安楽死制度を考える会","北海道選挙区.xlsx","北海道"
"帯広市",843,"社会民主党","北海道選挙区.xlsx","北海道"
"帯広市",6818,"公明党","北海道選挙区.xlsx","北海道"
"帯広市",1916,"日本保守党","北海道選挙区.xlsx","北海道"
"帯広市",4911,"日本共産党","北海道選挙区.xlsx","北海道"
"帯広市",5375.693,"国民民主党","北海道選挙区.xlsx","北海道"
"帯広市",21791.306,"立憲民主党","北海道選挙区.xlsx","北海道"
"帯広市",74118.99899999998,"得票数計","北海道選挙区.xlsx","北海道"
"北見市",2148,"日本維新の会","北海道選挙区.xlsx","北海道"
"北見市",13580,"自由民主党","北海道選挙区.xlsx","北海道"
"北見市",3981,"れいわ新選組","北海道選挙区.xlsx","北海道"
"北見市",1072,"参政党","北海道選挙区.xlsx","北海道"
"北見市",391,"安楽死制度を考える会","北海道選挙区.xlsx","北海道"
"北見市",673,"社会民主党","北海道選挙区.xlsx","北海道"
"北見市",4412,"公明党","北海道選挙区.xlsx","北海道"
"北見市",1214,"日本保守党","北海道選挙区.xlsx","北海道"
"北見市",3043,"日本共産党","北海道選挙区.xlsx","北海道"
"北見市",3670.696,"国民民主党","北海道選挙区.xlsx","北海道"
"北見市",14073.303,"立憲民主党","北海道選挙区.xlsx","北海道"
"北見市",48257.999,"得票数計","北海道選挙区.xlsx","北海道"
"夕張市",91,"日本維新の会","北海道選挙区.xlsx","北海道"
"夕張市",831,"自由民主党","北海道選挙区.xlsx","北海道"
"夕張市",193,"れいわ新選組","北海道選挙区.xlsx","北海道"
"夕張市",41,"参政党","北海道選挙区.xlsx","北海道"
"夕張市",16,"安楽死制度を考える会","北海道選挙区.xlsx","北海道"
"夕張市",66,"社会民主党","北海道選挙区.xlsx","北海道"
"夕張市",761,"公明党","北海道選挙区.xlsx","北海道"
"夕張市",61,"日本保守党","北海道選挙区.xlsx","北海道"
"夕張市",244,"日本共産党","北海道選挙区.xlsx","北海道"
"夕張市",153.45,"国民民主党","北海道選挙区.xlsx","北海道"
"夕張市",1080.549,"立憲民主党","北海道選挙区.xlsx","北海道"
"夕張市",3537.999,"得票数計","北海道選挙区.xlsx","北海道"
"岩見沢市",1122,"日本維新の会","北海道選挙区.xlsx","北海道"
"岩見沢市",8712,"自由民主党","北海道選挙区.xlsx","北海道"
"岩見沢市",2518,"れいわ新選組","北海道選挙区.xlsx","北海道"
"岩見沢市",609,"参政党","北海道選挙区.xlsx","北海道"
"岩見沢市",251,"安楽死制度を考える会","北海道選挙区.xlsx","北海道"
"岩見沢市",526,"社会民主党","北海道選挙区.xlsx","北海道"
"岩見沢市",4209,"公明党","北海道選挙区.xlsx","北海道"
"岩見沢市",779,"日本保守党","北海道選挙区.xlsx","北海道"
"岩見沢市",2347,"日本共産党","北海道選挙区.xlsx","北海道"
"岩見沢市",2311.807,"国民民主党","北海道選挙区.xlsx","北海道"
"岩見沢市",11496.192,"立憲民主党","北海道選挙区.xlsx","北海道"
"岩見沢市",34880.999,"得票数計","北海道選挙区.xlsx","北海道"
"網走市",468,"日本維新の会","北海道選挙区.xlsx","北海道"
"網走市",4473,"自由民主党","北海道選挙区.xlsx","北海道"
"網走市",1175,"れいわ新選組","北海道選挙区.xlsx","北海道"
"網走市",253,"参政党","北海道選挙区.xlsx","北海道"
"網走市",110,"安楽死制度を考える会","北海道選挙区.xlsx","北海道"
"網走市",168,"社会民主党","北海道選挙区.xlsx","北海道"
"網走市",1833,"公明党","北海道選挙区.xlsx","北海道"
"網走市",346,"日本保守党","北海道選挙区.xlsx","北海道"
"網走市",1163,"日本共産党","北海道選挙区.xlsx","北海道"
"網走市",1083.953,"国民民主党","北海道選挙区.xlsx","北海道"
"網走市",4384.046,"立憲民主党","北海道選挙区.xlsx","北海道"
"網走市",15456.999,"得票数計","北海道選挙区.xlsx","北海道"
"留萌市",274,"日本維新の会","北海道選挙区.xlsx","北海道"
"留萌市",3161,"自由民主党","北海道選挙区.xlsx","北海道"
"留萌市",737,"れいわ新選組","北海道選挙区.xlsx","北海道"
"留萌市",133,"参政党","北海道選挙区.xlsx","北海道"
"留萌市",72,"安楽死制度を考える会","北海道選挙区.xlsx","北海道"
"留萌市",101,"社会民主党","北海道選挙区.xlsx","北海道"
"留萌市",1339,"公明党","北海道選挙区.xlsx","北海道"
"留萌市",163,"日本保守党","北海道選挙区.xlsx","北海道"
"留萌市",374,"日本共産党","北海道選挙区.xlsx","北海道"
"留萌市",553.742,"国民民主党","北海道選挙区.xlsx","北海道"
"留萌市",2507.257,"立憲民主党","北海道選挙区.xlsx","北海道"
"留萌市",9414.999,"得票数計","北海道選挙区.xlsx","北海道"
"苫小牧市",2550,"日本維新の会","北海道選挙区.xlsx","北海道"
"苫小牧市",14815,"自由民主党","北海道選挙区.xlsx","北海道"
"苫小牧市",5911,"れいわ新選組","北海道選挙区.xlsx","北海道"
"苫小牧市",1521,"参政党","北海道選挙区.xlsx","北海道"
"苫小牧市",543,"安楽死制度を考える会","北海道選挙区.xlsx","北海道"
"苫小牧市",826,"社会民主党","北海道選挙区.xlsx","北海道"
"苫小牧市",9061,"公明党","北海道選挙区.xlsx","北海道"
"苫小牧市",1691,"日本保守党","北海道選挙区.xlsx","北海道"
"苫小牧市",6272,"日本共産党","北海道選挙区.xlsx","北海道"
"苫小牧市",5719.602,"国民民主党","北海道選挙区.xlsx","北海道"
"苫小牧市",19534.397,"立憲民主党","北海道選挙区.xlsx","北海道"
"苫小牧市",68443.999,"得票数計","北海道選挙区.xlsx","北海道"
"稚内市",444,"日本維新の会","北海道選挙区.xlsx","北海道"
"稚内市",4461,"自由民主党","北海道選挙区.xlsx","北海道"
"稚内市",1118,"れいわ新選組","北海道選挙区.xlsx","北海道"
"稚内市",320,"参政党","北海道選挙区.xlsx","北海道"
"稚内市",108,"安楽死制度を考える会","北海道選挙区.xlsx","北海道"
"稚内市",153,"社会民主党","北海道選挙区.xlsx","北海道"
"稚内市",1998,"公明党","北海道選挙区.xlsx","北海道"
"稚内市",355,"日本保守党","北海道選挙区.xlsx","北海道"
"稚内市",822,"日本共産党","北海道選挙区.xlsx","北海道"
"稚内市",976.276,"国民民主党","北海道選挙区.xlsx","北海道"
"稚内市",3375.723,"立憲民主党","北海道選挙区.xlsx","北海道"
"稚内市",14130.999,"得票数計","北海道選挙区.xlsx","北海道"
"美唄市",246,"日本維新の会","北海道選挙区.xlsx","北海道"
"美唄市",2762,"自由民主党","北海道選挙区.xlsx","北海道"
"美唄市",694,"れいわ新選組","北海道選挙区.xlsx","北海道"
"美唄市",153,"参政党","北海道選挙区.xlsx","北海道"
"美唄市",68,"安楽死制度を考える会","北海道選挙区.xlsx","北海道"
"美唄市",116,"社会民主党","北海道選挙区.xlsx","北海道"
"美唄市",1249,"公明党","北海道選挙区.xlsx","北海道"
"美唄市",181,"日本保守党","北海道選挙区.xlsx","北海道"
"美唄市",568,"日本共産党","北海道選挙区.xlsx","北海道"
"美唄市",515.142,"国民民主党","北海道選挙区.xlsx","北海道"
"美唄市",2647.857,"立憲民主党","北海道選挙区.xlsx","北海道"
"美唄市",9199.999,"得票数計","北海道選挙区.xlsx","北海道"
"芦別市",164,"日本維新の会","北海道選挙区.xlsx","北海道"
"芦別市",1698,"自由民主党","北海道選挙区.xlsx","北海道"
"芦別市",439,"れいわ新選組","北海道選挙区.xlsx","北海道"
"芦別市",84,"参政党","北海道選挙区.xlsx","北海道"
"芦別市",32,"安楽死制度を考える会","北海道選挙区.xlsx","北海道"
"芦別市",81,"社会民主党","北海道選挙区.xlsx","北海道"
"芦別市",1318,"公明党","北海道選挙区.xlsx","北海道"
"芦別市",148,"日本保守党","北海道選挙区.xlsx","北海道"
"芦別市",378,"日本共産党","北海道選挙区.xlsx","北海道"
"芦別市",294.716,"国民民主党","北海道選挙区.xlsx","北海道"
"芦別市",1835.283,"立憲民主党","北海道選挙区.xlsx","北海道"
"芦別市",6471.999,"得票数計","北海道選挙区.xlsx","北海道"
"江別市",2210,"日本維新の会","北海道選挙区.xlsx","北海道"
"江別市",13473,"自由民主党","北海道選挙区.xlsx","北海道"
"江別市",4416,"れいわ新選組","北海道選挙区.xlsx","北海道"
"江別市",1366,"参政党","北海道選挙区.xlsx","北海道"
"江別市",434,"安楽死制度を考える会","北海道選挙区.xlsx","北海道"
"江別市",794,"社会民主党","北海道選挙区.xlsx","北海道"
"江別市",6123,"公明党","北海道選挙区.xlsx","北海道"
"江別市",1558,"日本保守党","北海道選挙区.xlsx","北海道"
"江別市",4200,"日本共産党","北海道選挙区.xlsx","北海道"
"江別市",4853.856,"国民民主党","北海道選挙区.xlsx","北海道"
"江別市",18894.143,"立憲民主党","北海道選挙区.xlsx","北海道"
"江別市",58321.999,"得票数計","北海道選挙区.xlsx","北海道"
"赤平市",111,"日本維新の会","北海道選挙区.xlsx","北海道"
"赤平市",1094,"自由民主党","北海道選挙区.xlsx","北海道"
"赤平市",289,"れいわ新選組","北海道選挙区.xlsx","北海道"
"赤平市",77,"参政党","北海道選挙区.xlsx","北海道"
"赤平市",34,"安楽死制度を考える会","北海道選挙区.xlsx","北海道"
